name,link,cost for 2,cuisines,ratings,reviews,address,lat,lon
"port o call mobor beach resort Restaurant, Cavelossim",https://www.zomato.com/goa/port-o-call-mobor-beach-resort-cavelossim,900,American,-,," Mobor Beach Resort, Upper Ground Floor, Salcette, Cavelossim, Goa",15.3885659904,73.8479927927
"lets chaat Restaurant, Porvorim",https://www.zomato.com/goa/lets-chaat-porvorim,300,"Street Food, Fast Food",3.2,5," Shop B, Hill Top Building, Near Gauri Petrol Pump, Porvorim, Goa",15.5989207608,73.7427083775
"suma purohit sweets  Restaurant, Vasco",https://www.zomato.com/goa/suma-purohit-sweets-vasco,200,Mithai,NEW,," 5, R. Leopoldo Flores, Vaddem, New Vaddem, Vasco Goa",15.4722507645,73.8114735112
"ajs kitchen Restaurant, Vagator",https://www.zomato.com/goa/ajs-kitchen-1-vagator,600,"North Indian, Chinese, Fast Food",3.6,43," Coutinho Vaddo, Vagator, Goa",15.5226528671,73.8214456290
"tamari vivanta goa Restaurant, Panaji",https://www.zomato.com/goa/tamari-vivanta-goa-panaji,"2,000","Asian, Thai, Japanese, Chinese",4.1,126," Vivanta Goa, D. B. Bandodkar Road, Panaji, Goa",15.0040221963,74.0321552753
"cake shop marriott Restaurant, Panaji",https://www.zomato.com/goa/cake-shop-the-marriot-panaji,800,"Desserts, Bakery",3.5,27," The Marriott, Miramar Beach, Panaji, Goa",15.5046848659,73.8629474491
"sher punjab Restaurant, Bardez",https://www.zomato.com/goa/sher-a-punjab-1-bardez,500,"North Indian, Chinese, Goan, Seafood, Beverages",2.9,5," Gaura Vaddo, Near Hyatt, Calangute, Bardez, Goa",15.4936124673,73.8204478472
"cafe chocolatti Restaurant, Candolim",https://www.zomato.com/goa/cafe-chocolatti-candolim,"1,000",Continental,4.1,373," 409A, Fort Aguada Road, Candolim, Goa",15.4863986602,73.8091181964
"moon Restaurant, Old Goa",https://www.zomato.com/goa/moon-old-goa,300,"Goan, Seafood",-,," Patto Ribander, Old Goa, Goa",15.5902577352,73.8108579442
"perfect cup Restaurant, Panaji",https://www.zomato.com/goa/perfect-cup-panaji,700,Cafe,NEW,," Ground Floor, Miramar Residency, Miramar, Opposite Hanuman Temple, Panaji, Goa",15.5114202228,73.7688967958
"sunnys deck Restaurant, Penha de Franca",https://www.zomato.com/goa/sunnys-deck-penha-de-franca,500,"Goan, Chinese, Continental",3.2,4," Sterling Holidays, Club Estadia, PDA Colony, Porvorim, Bardez, Penha de Franca, Goa",15.2887190547,73.9632318914
"mosaic country inn suites by radisson Restaurant, Candolim",https://www.zomato.com/goa/mosaic-country-inn-suites-by-radisson-candolim,"1,700","Continental, North Indian",3.9,34," Country Inn & Suites By Radisson, Bammonvaddo, Candolim, Goa",15.2725812206,73.9772055298
"baas kitchen Restaurant, Palolem",https://www.zomato.com/goa/baas-kitchen-palolem,"1,000","Asian, North Indian",3.4,15," Oceanic Hotel , Palolem-Patnem Beach Road, Palolem, Goa",15.5104277665,73.7691375241
"balbheem Restaurant, Mapusa",https://www.zomato.com/goa/balbheem-mapusa,50,Street Food,-,," Near Municipal Gardens, Mapusa, Goa",15.5312767451,73.7643638626
"foof Restaurant, Margao",https://www.zomato.com/goa/foof-3-margao,300,Goan,NEW,," SGPDA Joggers Park, Fatorda, Margao, Goa",15.4836519388,73.8092328608
"babazins shack Restaurant, Nerul",https://www.zomato.com/goa/babazins-shack-nerul,600,"Goan, Seafood",3.8,78," Near Reis Magos Fort, Nerul, Goa",15.5186540000,73.7668930000
"shiv sagar sweets fast food  Restaurant, Margao",https://www.zomato.com/goa/shiv-sagar-sweets-fast-food-margao,250,Mithai,NEW,," A 1, Kurtarkar Classic, G 13, Power House, Aquem, Margao, Goa",15.4961648805,73.8058469072
"lucio radisson blu resort Restaurant, Cavelossim",https://www.zomato.com/goa/lucio-radisson-blu-resort-cavelossim,"2,000","Portuguese, Goan",3.0,7," Radisson Blu Resort, Cavelossim Beach, Mobor, Cavelossim, Goa",15.5428122655,73.7575886026
"docaria cidade de goa Restaurant, Panaji",https://www.zomato.com/goa/docaria-cidade-de-goa-panaji,600,Cafe,3.3,13," Cidade de Goa, Vainguinim Beach, Panaji, Goa",15.5969860953,73.7505970895
"swagat 2 Restaurant, Vagator",https://www.zomato.com/goa/swagat-2-vagator,400,"North Indian, Mughlai, Chinese",NEW,," Opposite Chapora Football Ground, Vagator, Goa",15.1757699339,73.9478283003
"big banyan Restaurant, Calangute",https://www.zomato.com/goa/the-big-banyan-calangute,650,"North Indian, Chinese, Goan, Fast Food",-,," 46 B, Beside D Silva Cottages, Maddoward, Calangute, Goa",15.5401887189,73.8174843416
"cherry olive courtyard Restaurant, Candolim",https://www.zomato.com/goa/cherry-olive-courtyard-candolim,400,Goan,NEW,," Opposite Newton Supermarket, Candolim Beach Road, Candolim, Goa",15.4590028357,73.8112663105
"jackfruit kitchen bar Restaurant, Porvorim",https://www.zomato.com/goa/jackfruit-kitchen-and-bar-porvorim,"1,000",Goan,-,," 760/3, Near SBI Colony, Chogm Road, Porvorim, Goa",15.5105095022,73.7714425474
"jai ganesh Restaurant, Vagator",https://www.zomato.com/goa/jai-ganesh-vagator,200,"Beverages, Juices",4.0,34," Chapora Market, Vagator, Goa",15.5649292235,73.7507912144
"latest recipe le méridien goa Restaurant, Calangute",https://www.zomato.com/goa/latest-recipe-le-méridien-goa-calangute,"2,500","North Indian, Chinese, Continental",4.0,41," Le Méridien Goa, 218-B, Aguada - Siolim Road, Gauravaddo, Calangute, Goa",15.5325032990,73.7646404654
"hammerzz Restaurant, Baga",https://www.zomato.com/goa/hammerzz-baga,"4,000",Finger Food,NEW,," Calangute, Baga Road, Baga, Goa",15.3904402199,73.8258612156
"red carpet boutique cafe Restaurant, Anjuna",https://www.zomato.com/goa/red-carpet-boutique-cafe-anjuna,700,"Cafe, Fast Food, Beverages, Juices",3.5,21," Gaumvaddi Anjuna, Anjuna, Goa",15.2772357275,73.9275712520
"grab go Restaurant, Vasco",https://www.zomato.com/goa/grab-and-go-vasco,300,"Chinese, North Indian, Fast Food, Beverages",NEW,," Sapna Terraces, Swatantra Path, Vaddem, Vasco, Goa",15.5738910000,73.7659870000
"orchid fortune miramar Restaurant, Panaji",https://www.zomato.com/goa/orchid-fortune-miramar-panaji,"1,800","Asian, Continental, Goan, North Indian, South Indian",4.0,121," Fortune Miramar,  Miramar Circle, Miramar, Panaji, Goa",15.6036335049,73.7418896332
"7 bakes de goa Restaurant, Panaji",https://www.zomato.com/goa/7-bakes-de-goa-panaji,400,"Bakery, Desserts",3.3,8," Shop 4, Afonso Residency, Amaralwado, Taleigao, Panaji, Goa",15.4992219192,73.7866610661
"taste trail Restaurant, Baga",https://www.zomato.com/goa/taste-trail-baga,400,North Indian,-,," 4, Near R Pura Junction, Baga, Goa",15.4699782094,73.8235843554
"roco kitchen bar Restaurant, Anjuna",https://www.zomato.com/goa/roco-kitchen-and-bar-anjuna,500,"North Indian, Goan, Continental",NEW,," Anjuna Baga Road, Near Club Cabana Arpora, Goa",15.5445365136,73.7647796050
"vedanta Restaurant, Nerul",https://www.zomato.com/goa/vedanta-nerul,200,Fast Food,-,," Maimen Vaddo, Coco Beach, Bardez, Nerul, Goa",15.5412931000,73.7647468000
"delhi darbar Restaurant, Calangute",https://www.zomato.com/goa/delhi-darbar-calangute,"1,000","North Indian, Mughlai, Chinese, Goan",4.1,326," 4/254 B, Porbavaddo, Calangute, Goa",15.5853254021,73.7585052475
"navratna pure veg restaurant Restaurant, Bardez",https://www.zomato.com/goa/navratna-pure-veg-restaurant-bardez,300,"South Indian, North Indian, Chinese",2.8,6," House Number 2/132B, Naika Vaddo, Calangute, Bardez, Goa",15.5528358307,73.7525232509
"stomach Restaurant, Mapusa",https://www.zomato.com/goa/stomach-mapusa,600,"North Indian, Chinese",3.2,52," Beside Alankar Theatre, Mapusa, Goa",15.4879524594,73.8160657883
"fornax matha bakery outlet Restaurant, Margao",https://www.zomato.com/goa/fornax-matha-bakery-outlet-margao,300,"Bakery, Desserts",-,," Opposite Malankar Super Store, Near Old College, Vidya Nagar, Margao, Goa",15.2828953212,73.9783025533
"banglore bakery  Restaurant, Bogmalo",https://www.zomato.com/goa/banglore-bakery-bogmalo,300,Bakery,NEW,," Bagmola Road, Vasco, Bogmalo, Goa",15.3885491811,73.8479492068
"sublime Restaurant, Assagao",https://www.zomato.com/goa/sublime-assagao,"2,200",European,4.0,74," House 481, Bouta Waddo, Assagao, Goa",15.5456496118,73.7622103840
"flamingos goa Restaurant, Benaulim",https://www.zomato.com/goa/flamingos-goa-benaulim,"1,200","American, Mexican, Italian, North Indian",NEW,," Trinity Beach, Benaulim, Goa",15.2136165006,73.9397672564
"bijay restaurant Restaurant, Bardez",https://www.zomato.com/goa/bijay-restaurant-bardez,300,"North Indian, Goan, Chinese, Seafood",NEW,," Gauravaddo, Bardez, Goa",15.5912911430,73.8147401065
"23 ppl family restaurant Restaurant, Anjuna",https://www.zomato.com/goa/23-ppl-family-restaurant-anjuna,500,"Goan, North Indian, Chinese, Continental",3.1,7," Gaunwadi, Anjuna, Goa",15.4841143056,73.8107328862
"bobbys Restaurant, Baga",https://www.zomato.com/goa/bobbys-baga,600,"Seafood, North Indian, Chinese, Biryani, Continental",3.1,4," Baga Beach, Baga, Goa",15.2898199412,73.9111115411
"yashika restaurant Restaurant, Ponda",https://www.zomato.com/goa/yashika-restaurant-ponda,300,Chinese,2.9,7," Shop F-3, Santa Cruz, Ponda, Goa",15.2537764925,73.9434673637
"nazaré Restaurant, Colva",https://www.zomato.com/goa/nazaré-colva,"1,300","North Indian, European, Goan",NEW,," Beleza By The Beach Resort, Colva Beach Road, Colva, Goa",15.5918246377,73.7737103552
"casa moderna Restaurant, Panaji",https://www.zomato.com/goa/casa-moderna-panaji,500,"Goan, Seafood, Chinese, North Indian",3.7,55," Opposite National Cinema, Panaji, Goa",15.5863255711,73.7565324828
"nesh veg restaurant Restaurant, Benaulim",https://www.zomato.com/goa/nesh-veg-restaurant-benaulim,550,"Chinese, North Indian, South Indian, Beverages",3.0,4," Near Petrol Pump, Ascona Diuler, Benaulim, Goa",15.4591608541,73.8128065690
"barbeque corner Restaurant, Porvorim",https://www.zomato.com/goa/barbeque-corner-porvorim,300,North Indian,3.5,28," Shop 1, Silver Shine Harmony, Barbeque Corner, Porvorim Goa",15.3970496695,74.0062015504
"top view Restaurant, Panaji",https://www.zomato.com/goa/top-view-panaji,250,"Street Food, South Indian, Beverages",-,," Opposite Manipal Goa Hospital, Dona Paula, Panaji, Goa",0.0000000000,0.0000000000
"rebellos temptation Restaurant, Benaulim",https://www.zomato.com/goa/rebellos-temptation-1-benaulim,"1,000","Chinese, Continental, Goan, Bar Food",-,," Carmona, Zalor Beach Road, Benaulim, Goa",15.6088104882,73.8299036399
"gratitude Restaurant, Bardez",https://www.zomato.com/goa/gratitude-bardez,800,"Asian, Healthy Food, Continental, Beverages",NEW,," 958, Pequem Peddem, Anjuna, Bardez, Goa",15.2619848868,73.9629267901
"mariobeit bar n restaurant Restaurant, Mapusa",https://www.zomato.com/goa/mariobeit-bar-n-restaurant-mapusa,400,"North Indian, Chinese, Goan",-,," Acoi Village, Near Check Post, Mapusa, Goa",15.4994484006,73.8271617517
"soft rock cafe Restaurant, Panaji",https://www.zomato.com/goa/soft-rock-cafe-panaji,500,"Goan, Chinese",3.8,24," Top Super Market, Dr E Borges Road, Dona Paula, Panaji, Goa",15.5372611737,73.8112099841
"hotel preethi Restaurant, Margao",https://www.zomato.com/goa/hotel-preethi-margao,600,"North Indian, Chinese, Seafood",-,," Kamath Building, NH 17, Navelim, Opposite Sitara Bajaj, Margao, Goa",15.2726737231,73.9778760821
"dommat Restaurant, Calangute",https://www.zomato.com/goa/dommat-calangute,700,"North Indian, Chinese, Goan, Seafood, Continental",3.1,6," Maddo Vaddo, Calangute Beach, Calangute, Goa",15.4968058866,73.8350125775
"hotel sahibin Restaurant, Margao",https://www.zomato.com/goa/hotel-sahibin-2-margao,500,"North Indian, Chinese, Mughlai",-,," Shop G-9, Raj Vihar Cooperative HSG Society, Aquem, Margao, Goa",15.3971408239,73.8104381785
"saib restaurant Restaurant, Panaji",https://www.zomato.com/goa/saib-restaurant-panaji,800,"North Indian, Chinese, Goan",3.2,11," Hotel Panjim Residency, Ground Floor, Near Old Secretariat, Panaji, Goa",15.7339091627,73.8224501163
"rajni tiffin Restaurant, Panaji",https://www.zomato.com/goa/rajni-tiffin-panaji,500,"Goan, North Indian",3.2,10," Near KTC Bus Stand, Patto, Panaji, Goa",0.0000000000,0.0000000000
"fish house Restaurant, Vasco",https://www.zomato.com/goa/the-fish-house-vasco,300,"Goan, Seafood, Chinese",NEW,," Shop 3, Hospicio Building, Block 1, Opposite National Book Store, Vasco, Goa",15.3971720000,73.8098310000
"blue view Restaurant, Vasco",https://www.zomato.com/goa/the-blue-view-vasco,800,"Goan, Chinese, Bar Food",-,," Near IOC Office, Rumdawada, Vasco, Goa",15.5405017244,73.7563427165
"pride kolhapur Restaurant, Calangute",https://www.zomato.com/goa/pride-of-kolhapur-calangute,500,"North Indian, Goan, Chinese, Seafood",NEW,," Mapusa Road, Calangute, Goa",15.4594772139,73.8106195629
"reverie Restaurant, Calangute",https://www.zomato.com/goa/a-reverie-calangute,"3,000",Continental,4.4,402," Holiday Street, Gaura Waddo, Calangute, Goa",15.2725255897,73.9770439267
"ankita classic Restaurant, Arambol",https://www.zomato.com/goa/ankita-classic-arambol,800,"Goan, Seafood, Bar Food",-,," Railway Over Bridge, Warkhand Road Junction, Tambaram, Near Arambol, Goa",15.4981470176,73.8350115716
"watermark Restaurant, Panaji",https://www.zomato.com/goa/watermark-panaji,"1,000","North Indian, Goan, Modern Indian, Beverages",4.0,117," Opposite The Secretariat, Mandovi River, Panaji, Goa",15.5002170140,73.8308142498
"johnacin hot oven Restaurant, Majorda",https://www.zomato.com/goa/johnacin-hot-oven-majorda,500,"Italian, Burger, Fast Food",3.7,17," Moreas Mansion Market, Cansaulim, Majorda, Goa",15.5512551000,73.7583735000
"mahalaxmi Restaurant, Margao",https://www.zomato.com/goa/mahalaxmi-margao,800,"North Indian, Chinese, Seafood",3.1,4," Aquem Alto, Opposite Costas Factory, Margao, Goa",15.5002777534,73.8309889287
"tibchis Restaurant, Benaulim",https://www.zomato.com/goa/tibchis-benaulim,300,"Chinese, Momos",3.5,101," Varca Road, Near Orlim Temple, Benaulim, Goa",15.3454172002,73.8975965604
"trupthi delight Restaurant, Panaji",https://www.zomato.com/goa/trupthi-delight-panaji,400,"North Indian, Chinese, Seafood",2.9,8," Shop G6, Satt Adhar Chamber, Patto, Panaji, Goa",15.2237778866,73.9491318539
"beach box cafe Restaurant, Baga",https://www.zomato.com/goa/beach-box-cafe-baga,700,"Cafe, North Indian, Fast Food",3.4,23," Baga Riverside, Marinha, Dourada Road, Baga, Goa",15.5648843292,73.7496244535
"everest Restaurant, Cavelossim",https://www.zomato.com/goa/everest-cavelossim,600,"Italian, Chinese, Goan, North Indian, Seafood",2.8,14," Mobor, Salcette, Cavelossim, Goa",15.5336736385,73.7601967156
"rizwan restaurant Restaurant, Bardez",https://www.zomato.com/goa/rizwan-restaurant-bardez,300,"North Indian, Goan",-,," H 6/82A, Ward 6, khobra Vaddo, Calangute, Bardez, Goa",15.1761071083,73.9477947727
"costa de goa Restaurant, Baga",https://www.zomato.com/goa/costa-de-goa-baga,400,"South Indian, North Indian, Seafood",-,," 6175-B, Cobra Vaddo, Near CSM Road, Baga, Goa",15.5545880956,73.7574407458
"hotel royal darbar Restaurant, Margao",https://www.zomato.com/goa/hotel-royal-darbar-margao,800,"North Indian, Mughlai, Mangalorean, Chinese, Beverages",3.7,60," Near Bolshe Circle, Signature Complex, Margao, Goa",15.2103776560,73.9396837726
"7 short 1 long restaurant Restaurant, Moira",https://www.zomato.com/goa/7-short-1-long-restaurant-moira,600,"Cafe, Goan, Fast Food",3.8,58," Raint Vaddo, Near Moira Main Church, Moira, Goa",15.3984431644,73.8113290071
"jazz inn Restaurant, Cavelossim",https://www.zomato.com/goa/jazz-inn-cavelossim,900,"Seafood, North Indian",-,," Hathi Mahal, Cavelossim, Salcette, Goa",15.2365105506,73.9429406449
"swagat Restaurant, Vagator",https://www.zomato.com/goa/swagat-vagator,600,"Chinese, North Indian, Goan",2.9,4," Opposite Chapora Football Ground, Vagator, Goa",15.5970135444,73.7505548447
"cafe jinn Restaurant, Benaulim",https://www.zomato.com/goa/cafe-jinn-2-benaulim,200,"Bakery, Juices",-,," Shop S1, House 162/1, Novanguly, Varca, Benaulim, Goa",15.0417689152,74.0034016594
"jolinn restaurant pub Restaurant, Benaulim",https://www.zomato.com/goa/jolinn-restaurant-and-pub-benaulim,300,Goan,-,," 1st Fatrade, Varca, Salcete, Benaulim, Goa",15.1750522231,73.9479010552
"goswami restaurant Restaurant, Vasco",https://www.zomato.com/goa/goswami-restaurant-vasco,200,Gujarati,NEW,," New Vaddem, Near Vasco Bus Stand, Vasco, Goa",15.6666816233,73.7339046970
"unique cafe house Restaurant, Palolem",https://www.zomato.com/goa/unique-cafe-house-palolem,700,"Italian, North Indian, Goan",-,," Agonda Palolem Main Road, Agonda, Canacona, Palolem, Goa",15.3723476087,73.8927008584
"bootstart Restaurant, Mandrem",https://www.zomato.com/goa/bootstart-mandrem,600,Goan,2.9,6," 288, Greenland View, Dandos Vaddo, Mandrem, Pernem, Near Mandrem, Goa",15.6008634811,73.8461041823
"sita pure veg Restaurant, Vagator",https://www.zomato.com/goa/sita-pure-veg-vagator,500,"South Indian, Chinese",2.6,38," Vagator - Chapora Road, Near Petrol Pump, Vagator, Goa",15.4882668365,73.8207894936
"plan b Restaurant, Anjuna",https://www.zomato.com/goa/plan-b-anjuna,"1,000","Bar Food, North Indian, Chinese, Goan, Desserts",3.4,12," 719/1, Anjuna Beach, St Anthony Chapel, Near Anjuna Market, Anjuna, Goa",15.1737740575,73.9444953203
"hotel priti Restaurant, Vasco",https://www.zomato.com/goa/hotel-priti-vasco,500,"North Indian, Chinese, Biryani",-,," Zuari Nagar, Near Petrol Pump, Sancoale Village, Vasco, Goa",15.2864900978,73.9803192392
"royal master chef Restaurant, Margao",https://www.zomato.com/goa/royal-master-chef-margao,650,"Chinese, North Indian, Goan",-,," Shop 1, 2 & 3, Anant Enclave, Malbhat, Margao, Goa",15.5811105580,73.7388473377
"cafe lazydays Restaurant, Calangute",https://www.zomato.com/goa/cafe-lazydays-calangute,"1,000","Seafood, Continental, Cafe",4.1,135," Near Goa Traffic Police Cell, Bardez Rural Road, Calangute, Goa",15.2701593225,73.9656499028
"wtf resto pool bar Restaurant, Anjuna",https://www.zomato.com/goa/wtf-resto-pool-and-bar-anjuna,"1,000","North Indian, Continental, Bar Food, BBQ",-,," 719, Near St Anthony's Chapel, Prias Vaddo, Anjuna, Goa",15.5961542255,73.7504723668
"kai by pool Restaurant, Baga",https://www.zomato.com/goa/kai-by-the-pool-baga,900,"Goan, Continental",3.2,10," Park Regis Hotel, Saqwadi, Arpora, Baga, Goa",15.5790933704,73.7389894947
"sagar family restaurant Restaurant, Margao",https://www.zomato.com/goa/sagar-family-restaurant-margao,350,"North Indian, Chinese, South Indian",3.4,16," Shop 6, Ground Floor, Imperial Avenue Building, Arlem, Fatorda, Margao, Goa",15.5348223284,73.7644168362
"uncle tillys Restaurant, Panaji",https://www.zomato.com/goa/uncle-tillys-panaji,500,Pizza,3.9,58," H 278/E-7, W 7, Kamat Plaza, Tiswadi, Panaji, Goa",15.5930811867,73.8054482639
